STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20211212;-999;-999;-999;    3;   0.3;   6;    0.000;   1;   7.3;   6.5; 1012.67;    0.8;   98.21;    5.2;   -2.1;   -3.3;eor
        403;20211213;-999;-999;-999;    3;   1.4;   6;    0.000;   0;   8.0;  10.0; 1015.68;    6.8;  100.00;    9.1;    5.0;    4.8;eor
        403;20211214;-999;-999;-999;    3;   0.5;   6;    0.000;   0;   7.8;   9.6; 1016.00;    7.2;   94.92;    8.2;    6.5;    5.7;eor
        403;20211215;-999;-999;-999;    3;   0.0;   6;    0.000;   0;   7.8;  10.1; 1018.79;    8.5;   91.50;    9.7;    7.5;    6.0;eor
        403;20211216;-999;-999;-999;    3;   0.1;   6;    2.083;   0;   5.7;   9.2; 1023.23;    7.4;   89.29;    9.4;    4.9;    1.7;eor
        403;20211217;-999;-999;-999;    3;   0.0;   6;    0.000;   0;   7.2;   7.7; 1026.77;    5.4;   86.17;    6.2;    4.8;    4.6;eor
        403;20211218;-999;-999;-999;    3;   0.4;   6;    0.000;   0;   7.9;   8.8; 1023.30;    5.9;   94.46;    7.7;    4.8;    4.6;eor
        403;20211219;-999;-999;-999;    3;   1.3;   6;    0.000;   0;   6.3;   8.2; 1011.68;    6.0;   87.38;    7.4;    1.2;   -0.7;eor
        403;20211220;-999;-999;-999;    3;   0.0;   7;    4.050;   0;   2.9;   5.8; 1014.50;    1.2;   87.29;    3.0;   -0.9;   -3.0;eor
        403;20211221;-999;-999;-999;    3;   0.0;   7;    0.000;   0;   7.8;   6.0; 1016.41;    0.3;   95.83;    0.9;   -0.9;   -0.5;eor
        403;20211222;-999;-999;-999;    1;   0.0;   0;    6.483;   0;   5.7;   4.9; 1016.47;   -0.8;   84.83;    1.5;   -3.5;   -5.6;eor
        403;20211223;-999;-999;-999;    1;   8.8;   8;    0.000;   0;   7.6;   5.0; 1001.19;   -1.1;   88.33;    1.1;   -3.5;   -6.1;eor
        403;20211224;-999;-999;-999;    1;   6.1;   8;    0.000;   0;   7.5;   6.8;  990.45;    2.0;   93.79;    5.7;   -4.7;   -5.8;eor
        403;20211225;-999;-999;-999;    1;   0.0;   0;    7.483;   0;   1.0;   3.3; 1003.37;   -6.1;   85.00;   -1.7;   -9.2;  -11.0;eor
        403;20211226;-999;-999;-999;    1;   0.0;   0;    7.383;   0;   0.0;   2.9; 1004.35;   -6.8;   80.38;   -1.1;  -10.2;  -12.1;eor
        403;20211227;-999;-999;-999;    1;   0.0;   8;    0.183;   0;   5.9;   3.8;  998.13;   -3.7;   79.67;   -0.7;   -7.9;   -9.9;eor
        403;20211228;-999;-999;-999;    1;   1.5;   6;    0.000;   0;   6.4;   5.3;  990.17;   -0.5;   88.46;    2.7;   -3.9;   -5.1;eor
        403;20211229;-999;-999;-999;    1;   0.3;   6;    0.000;   0;   7.5;   8.2;  994.40;    4.0;  100.00;    5.6;    1.8;    0.0;eor
        403;20211230;-999;-999;-999;    1;   3.2;   6;    0.000;   0;   7.9;  11.5; 1001.70;    9.0;   98.54;   12.7;    4.6;    2.3;eor
        403;20211231;-999;-999;-999;    1;   5.5;   6;    0.000;   0;   7.7;  12.5; 1004.72;   12.8;   84.96;   14.0;   11.5;   10.7;eor
        403;20220101;-999;-999;-999;    1;   0.0;   4;    0.000;   0;   7.3;  12.2; 1011.64;   11.7;   88.75;   12.6;    9.6;    7.4;eor
        403;20220102;-999;-999;-999;    1;   4.4;   6;    0.000;   0;   6.6;  10.3; 1002.55;    9.6;   85.92;   11.7;    7.5;    4.9;eor
        403;20220103;-999;-999;-999;    1;   0.9;   6;    0.633;   0;   5.5;   9.0;  996.40;    8.6;   80.63;   10.7;    5.5;    2.3;eor
        403;20220104;-999;-999;-999;    1;   1.9;   6;    0.000;   0;   7.4;   8.8;  986.75;    5.8;   95.21;    6.7;    3.6;    1.5;eor
        403;20220105;-999;-999;-999;    1;   0.8;   6;    1.333;   0;   6.9;   6.6;  988.35;    3.6;   83.71;    4.9;    2.2;    0.9;eor
        403;20220106;-999;-999;-999;    1;   0.0;   0;    7.367;   0;   1.4;   4.9; 1004.10;    0.7;   77.08;    3.9;   -1.7;   -4.5;eor
        403;20220107;-999;-999;-999;    1;   1.7;   8;    0.383;   0;   6.1;   5.8; 1003.68;    0.3;   92.71;    2.6;   -2.2;   -5.4;eor
        403;20220108;-999;-999;-999;    1;   0.0;   0;    2.117;   1;   5.9;   6.1;  998.22;    1.1;   92.71;    3.2;   -0.9;   -2.8;eor
        403;20220109;-999;-999;-999;    1;   0.2;   6;    0.000;   0;   6.9;   5.7;  989.45;    1.3;   83.71;    4.1;   -1.2;   -3.1;eor
        403;20220110;-999;-999;-999;    1;   0.8;   6;    0.000;   0;   7.0;   7.3; 1010.24;    3.1;   94.63;    4.9;   -1.8;   -3.1;eor
        403;20220111;-999;-999;-999;    1;   0.0;   7;    1.333;   0;   6.6;   4.8; 1025.17;   -2.3;   93.21;   -1.1;   -3.1;   -5.2;eor
        403;20220112;-999;-999;-999;    1;   0.1;   8;    0.033;   0;   7.8;   6.3; 1026.09;    0.8;   96.04;    3.6;   -2.3;   -2.0;eor
        403;20220113;-999;-999;-999;    1;   0.0;   6;    0.000;   0;   8.0;   7.5; 1024.00;    4.1;   91.50;    5.0;    3.3;    3.0;eor
        403;20220114;-999;-999;-999;    1;   0.1;   6;    0.000;   0;   7.1;   7.9; 1019.33;    5.3;   88.04;    6.9;    2.0;   -1.8;eor
        403;20220115;-999;-999;-999;    1;   0.0;   0;    0.233;   0;   6.2;   6.1; 1018.71;    1.7;   88.67;    3.4;   -0.6;   -3.5;eor
        403;20220116;-999;-999;-999;    1;   0.5;   6;    0.000;   0;   7.4;   6.4; 1010.28;    2.0;   90.04;    5.3;   -1.2;   -2.5;eor
        403;20220117;-999;-999;-999;    1;   3.3;   6;    1.350;   0;   4.6;   6.6; 1011.96;    4.0;   79.88;    6.2;    0.1;   -2.0;eor
        403;20220118;-999;-999;-999;    1;   0.0;   6;    0.133;   0;   5.8;   6.5; 1024.30;    2.9;   86.00;    5.3;   -0.9;   -2.8;eor
        403;20220119;-999;-999;-999;    1;   1.3;   8;    2.483;   0;   7.8;   6.6; 1012.06;    3.8;   82.50;    5.0;    2.4;    1.6;eor
        403;20220120;-999;-999;-999;    1;   0.8;   8;    2.550;   1;   5.0;   4.9; 1005.40;    1.3;   73.42;    3.9;   -1.8;   -3.9;eor
        403;20220121;-999;-999;-999;    1;   2.1;   8;    8.150;   4;   3.2;   4.4; 1013.68;    0.2;   70.79;    3.4;   -2.9;   -5.9;eor
        403;20220122;-999;-999;-999;    1;   0.5;   6;    1.650;   0;   6.8;   6.7; 1016.95;    2.9;   88.67;    4.3;    1.8;    0.1;eor
        403;20220123;-999;-999;-999;    1;   1.3;   6;    0.017;   0;   7.6;   8.7; 1022.19;    5.3;   97.63;    6.4;    4.3;    2.4;eor
        403;20220124;-999;-999;-999;    1;   0.4;   6;    0.467;   0;   7.7;   8.5; 1024.09;    5.1;   96.71;    6.1;    4.2;    4.0;eor
        403;20220125;-999;-999;-999;    1;   0.7;   6;    0.000;   0;   7.9;   7.7; 1021.33;    3.8;   95.46;    4.5;    2.9;    2.6;eor
        403;20220126;-999;-999;-999;    1;   0.2;   6;    0.000;   0;   7.9;   7.0; 1017.09;    2.7;   94.25;    3.8;    1.6;    1.3;eor
        403;20220127;-999;-999;-999;    1;   1.2;   6;    0.000;   0;   7.5;   7.1; 1005.96;    4.3;   86.00;    6.3;    2.9;    2.6;eor
        403;20220128;-999;-999;-999;    1;   1.1;   6;    5.400;   0;   6.5;   5.6; 1012.79;    4.8;   65.30;    6.4;    3.0;    1.5;eor
        403;20220129;-999;-999;-999;    1;   4.7;   6;    0.000;   0;   7.4;   7.9; 1005.13;    5.8;   84.42;    9.9;    2.6;    1.3;eor
        403;20220130;-999;-999;-999;    1;   0.0;   6;    0.350;   0;   7.1;   5.4; 1003.37;    5.8;   58.13;    6.9;    4.0;    3.2;eor
        403;20220131;-999;-999;-999;    1;   0.2;   8;    0.000;   0;   7.1;   5.4;  997.74;    2.9;   71.83;    4.4;    1.3;   -2.4;eor
        403;20220201;-999;-999;-999;    1;   4.4;   8;    0.000;   0;   7.3;   7.0;  995.93;    3.3;   90.00;    6.6;    1.3;    0.6;eor
        403;20220202;-999;-999;-999;    1;   0.3;   6;    1.450;   0;   5.9;   6.4;  998.66;    4.8;   74.42;    6.5;    1.2;   -0.8;eor
        403;20220203;-999;-999;-999;    1;   4.2;   6;    0.117;   0;   7.0;   8.0; 1005.63;    4.2;   94.83;    6.6;    0.7;   -1.4;eor
        403;20220204;-999;-999;-999;    1;   0.8;   6;    0.000;   0;   8.0;   8.1;  997.89;    6.4;   84.79;    8.1;    3.2;    2.6;eor
        403;20220205;-999;-999;-999;    1;   2.7;   8;    1.217;   0;   7.3;   6.1; 1003.45;    4.4;   73.75;    6.0;    1.7;    0.3;eor
        403;20220206;-999;-999;-999;    1;   6.8;   8;    0.083;   0;   7.8;   7.6;  990.07;    5.3;   85.04;    7.7;    3.8;    2.9;eor
        403;20220207;-999;-999;-999;    1;   0.2;   8;    2.067;   0;   5.8;   6.0; 1000.35;    3.9;   74.46;    6.6;    2.4;    0.7;eor
        403;20220208;-999;-999;-999;    1;   1.6;   6;    0.000;   0;   7.5;   8.7; 1011.89;    6.1;   89.88;    9.2;    2.5;    0.7;eor
        403;20220209;-999;-999;-999;    1;   0.0;   6;    0.000;   0;   7.7;   9.4; 1012.71;    8.9;   82.38;    9.8;    8.1;    7.4;eor
        403;20220210;-999;-999;-999;    1;   1.0;   6;    0.067;   0;   7.7;   8.3; 1008.38;    7.3;   81.58;   10.2;    2.9;    2.3;eor
        403;20220211;-999;-999;-999;    1;   0.0;   8;    2.067;   0;   5.5;   6.8; 1012.68;    3.5;   86.08;    5.7;   -0.9;   -3.4;eor
        403;20220212;-999;-999;-999;    1;   0.0;   0;    8.483;   0;   2.0;   5.0; 1020.53;    0.7;   79.08;    5.3;   -2.9;   -5.5;eor
        403;20220213;-999;-999;-999;    1;   0.0;   0;    9.183;   0;   5.3;   5.3; 1006.71;    3.4;   69.50;    7.7;   -0.8;   -4.1;eor
        403;20220214;-999;-999;-999;    1;   0.0;   0;    7.500;   0;   5.9;   5.7;  996.58;    8.1;   53.58;   13.4;    3.8;    0.8;eor
        403;20220215;-999;-999;-999;    1;   0.8;   6;    2.283;   0;   5.7;   7.2;  999.26;    7.0;   72.29;    9.8;    4.6;    0.6;eor
        403;20220216;-999;-999;-999;    1;   9.7;   8;    0.000;   0;   7.6;   9.0;  987.55;    7.5;   86.13;   12.9;    4.5;    3.4;eor
        403;20220217;-999;-999;-999;    1;   1.3;   8;    2.050;   0;   5.4;   7.5;  982.72;    8.3;   67.67;   13.1;    5.1;    3.4;eor
        403;20220218;-999;-999;-999;    1;   3.1;   6;    1.433;   0;   5.0;   7.3;  990.36;    6.8;   73.92;   10.9;    3.6;    1.0;eor
        403;20220219;-999;-999;-999;    1;   2.8;   6;    1.300;   0;   6.6;   5.2;  995.12;    6.0;   55.50;    7.9;    3.2;    0.0;eor
        403;20220220;-999;-999;-999;    1;   7.0;   8;    0.450;   0;   7.9;   8.2;  993.65;    5.4;   91.33;    8.9;    2.1;    2.0;eor
        403;20220221;-999;-999;-999;    1;   3.4;   8;    0.650;   0;   6.9;   7.0;  984.37;    5.7;   76.46;   10.8;    3.2;    2.3;eor
        403;20220222;-999;-999;-999;    1;   2.2;   8;    3.817;   0;   6.6;   6.8; 1000.32;    5.6;   74.96;    7.4;    4.1;    3.0;eor
        403;20220223;-999;-999;-999;    1;   0.0;   0;    7.267;   0;   3.3;   6.5; 1010.04;    5.9;   70.75;    9.7;   -0.3;   -3.2;eor
        403;20220224;-999;-999;-999;    1;   0.2;   6;    1.817;   0;   5.1;   6.5; 1001.98;    5.7;   71.88;   10.0;   -0.1;   -3.5;eor
        403;20220225;-999;-999;-999;    1;   1.8;   6;    3.250;   0;   5.8;   6.2; 1006.66;    4.3;   74.71;    6.9;    2.1;   -0.1;eor
        403;20220226;-999;-999;-999;    1;   0.0;   0;    0.433;   0;   5.5;   6.5; 1021.58;    4.1;   79.79;    6.8;   -0.4;   -3.3;eor
        403;20220227;-999;-999;-999;    1;   0.0;   0;    8.433;   0;   3.2;   6.2; 1027.33;    1.1;   93.17;    6.8;   -2.1;   -4.4;eor
        403;20220228;-999;-999;-999;    1;   0.0;   0;    8.150;   0;   3.2;   4.9; 1026.35;    1.6;   73.04;    6.3;   -1.1;   -4.2;eor
        403;20220301;-999;-999;-999;    1;   0.0;   0;    9.600;   0;   1.7;   3.8; 1022.59;    1.4;   58.21;    8.1;   -3.0;   -6.0;eor
        403;20220302;-999;-999;-999;    1;   0.0;   0;    8.383;   0;   4.0;   4.2; 1016.00;    1.6;   65.08;    8.6;   -2.4;   -4.8;eor
        403;20220303;-999;-999;-999;    1;   0.0;   0;    1.800;   0;   4.6;   5.3; 1011.96;   -0.5;   90.00;    2.3;   -2.9;   -5.9;eor
        403;20220304;-999;-999;-999;    1;   0.0;   0;    0.167;   0;   6.9;   5.3; 1014.18;    1.9;   77.42;    4.3;   -1.3;   -3.7;eor
